,name,review,words,힐링,혼자,자연,액티비티,addr1,cat1,cat2,cat3
521,파주공룡박물관,"공룡에 급 관심을 보여서 방문했습니다. 크지는 않지만 나름 체험 활동도 있고 실내, 실외에 공룡들이 전시되어 있어 아이가 무척즐거워 했습니다. 주말에 방문했는데 생각보다 사람들이 많지 않아 여유롭게 보고 왔어요 3-5세 아이들이 보기에는 가격대비 만족하실 것 같아요. 
아이랑 가기 좋아요~ 5세까지 정도 ^^
잠깐이지만 대략 한시간 정도 잘 보고 나왔습니다 ! 

미리 네이버 예약을 하고가서 조금이라도 저렴하게 입장할 수 있었어요~ 23개월 아이로 티라노를 좋아해서 데려갔는데 실제 보는것은 역시 크고 무서웠는지 아빠한테 안겨서 내려오지를 않았답니다ㅋㅋㅋㅋㅋ 그 좋아하던 패기는 다 어디로 갔는지ㅋㅋ움직이는 공룡 앞에서는 기함을 했답니다ㅋㅋㅋㅋㅋㅋㅋ 그래도 작은 공룡들과 직접 체험하는 존에서는 즐겁게 놀아줘서 돈 아깝지는 않았어요~
다음에 좀 더 큰후에 다시 와보고싶네요!
솔직히 기대안하고 그냥 이런데도 있구나하고 갔는데 공룡대장인 아이에게 최고의 선물이었어요! 체험공간도 다양하고 아이취향 최고의 코스였구요. 전시안내도 입장과 동시에 동선을 친절히 알려주셔서 솔직히 좀 헤메어도 재밌게 시간보냈을것 같기도 한데 아주 알차고 한눈에 전시맵을 구분하면서 구획에 따라 꼼꼼히 보기좋았어요. 8살입학예정인 아이가 공룡구분도 하고 전시내용도 이해하면서 보고 즐기기에 최고인 곳이네요. 서대문자연사박물관보다 더 아이눈높이에 맞고 즐거운 곳이에요. 8세여아가 화석탐험체험에 빠져서 주변의 어린 남아친구들이 모두 떠날때까지 고고학자놀이에 빠져서 놀고 전시도 위아랫층을 몇번씩 돌고 다시와서 또 놀다가 여행일정에 쫓겨 겨우나왔어요. 공룡싫어하지않으면 모두에게 추천해요!
아이가 공룡 좋아해서 방문했어요. 네이버에서 예약하고 와서 조금 저렴하게 이용했어요. 현장에서 패키지로 다른 박물관과 같이 가는 표도 있으니 비교해보시고 구매하시면 될 거 같아요^^
요즘 공룡을 좋아하기 시작한 아이 데리고 다녀왔어요!!
공룡 좋아하는 친구들은 보자마자 이름 줄줄 튀어나오더라고요. 그런 아이들은 진짜 유익한 곳일거같아요. 
아직 아무것도 모르는 아이 기준으로는 다양한 공룡은 눈으로 보고 만져볼수있다는 점이 좋았고
1층은 거의 체험으로 이루어져있어 여러가지 놀이 하기에 좋았네요. 
시간가는줄 모르고 놀다 왔어요. 2층 전시장 대충 보고 체험 얼추 하면 1:30정도 소요됩니다. 
시설이 살짝 노후되긴했으나 헤이리마을은 거의 대부분 이정도 시설이어서 크게 불편하거나 불만족스러운 부분은 없습니다. 깔끔하게 잘 관리되고 있는 편이에요~
아이가 공룡을 워낙 좋아해서 방문했어요~
공룡전시물이 다양해서 아이가 즐거워했습니다ㅎㅎ
공룡퍼즐과 공룡화석 맞추기, 화석발굴체험 등 재밌게 놀다왔어요~
공룡좋아하는 아이가 너무 좋아했어요

아이가 좋아해요
미취학아동들 취향입니다
여아인데도 공룡박물관에 정말 좋아했고 알찬 시간이었습니다~박물관 구경뿐만 아니라 아이가 활동해보는 퍼즐맞추기. 화석 뼈조각 맞추기. 뼈발굴 작업(모래에 붓칠?) 등 다양한 놀잇거리도 있어서 좋았어요. 다음에 또 오자고 하네요.",공룡 아이 방문 박물관 화석 퍼즐 등 발굴 시간 뼈 아이 체험 보고 정도 층 공룡 세 시설 최고 거의 공룡 아이 곳 입장 좀 구분 시간 조금 예약 네이버,X,X,X,X,경기도 파주시 탄현면 헤이리마을길 93-83,A02,A0206,A02060100
522,파주라기파크,"진짜  맘에 들어요!!  하나가격으로  3개  구매^^  넘 좋아요^^
굿
정말 기분 좋은 매움이라는 이름에 걸맞게 스트레스 확~! 풀리는 매콤함을 잘 즐기고 온 것 같아요!! 맛있게 잘 먹었습니다😉👍🏻
굿
ㅇㅇ
﻿
군산오징어를 사용해서 '군오일상'인것 같아요~!

깔끔한 조리 환경에 신뢰가 가네요ㅎㅎ

﻿﻿
직화오불일상과 직화오삼일상이 대표메뉴인것 같아요~

제로콜라도 있고,

어린이들을 위한 천혜향 주스도 있어요~~
﻿
탱탱하고 큼지막한 오징어불고기입니다~

미나리가 같이 들어있어서 향긋해요!

깔끔한 매운맛이에요~!

﻿﻿
직화오삼일상은 오징어불고기에 삼겹살도 들어있어요~

개인적으로 오징어불고기보다 더 매콤하고 불향이 많이나는것 같아요~!

매운거 잘 먹는 사람에게 추천하는 메뉴입니다ㅎㅎ

﻿
﻿
ㅔ
좋아요
굿
굿",오징어 불고기 직화 오삼일 매콤 것 일상 불향 삼겹살 더 맛 진짜 맘 온 함 오징어 일상 것 매콤 사람 굿 가격 확 이름 기분 움 구매 개 추천 메뉴,X,X,X,X,경기도 파주시 회동길 390,A02,A0206,A02060300
523,판교박물관,"좋아요
백제,고구려 돌방무덤이 있는 특별한 박물관!",박물관 고구려 돌방무덤 백제 백제 고구려 돌방무덤 박물관 돌방무덤 박물관 고구려 백제,X,X,X,X,경기도 성남시 분당구 판교로 191,A02,A0206,A02060100
524,팝콘D스퀘어,"도토리 숲 옆에 있었던 짱구 굿즈샵은 스폰지밥으로 바뀌었네요.
더쿠의 만물상이라는 이름으로 3월 3일까지 한다고 합니다.
귀엽고 아기자기한 굿즈들이 있어요.
가챠를 카드로 편리하게 결제할 수 있어서 좋았습니다.
팝버블 넘 귀여워요~커피도 맛나요
팝퍼블 건담 콜라보카페 다녀왔습니다~
하로 핑크라떼 한잔 하고 메뉴특전 캔뱃지 받았습니다!
굳
좋아요 
닌텐도 헌팅 지대로
카와잉
좋아요 

굿",한잔 팝 건담 특전 뱃지 커피 버블 하 요 카페 가챠 카드 수 결제 굿즈들 굿 메뉴 콜라보 캔 이름 굿 짱구 숲 도토리 샵 스폰지밥 옆 더쿠 만물상 이름,X,X,X,X,서울특별시 용산구 한강대로23길 55 (한강로3가),A02,A0206,A02060300
525,평창돌문화체험관,"박물관 가는게 잼나요! 돌의 세계도 깊다는걸 느끼고왔네요!
가성비 짱입니다.
가격이 저렴하고 양도 많고 맛도 좋습니다. 
좋아요

플레인 스무디 맛있어요
다양한 수석이 전시되어 있어요
굿
굿
평창돌문화체험관
수석에 관심 있는 분은 꼭  들려보시길~~^^",맛 가격 양도 비 가성 세계 박물관 돌 플레인 문화 박물관 세계 돌 가성 비 양도 가격 맛 플레인 평창 굿 수석 돌 전시 분 관 스무디 관심 체험 꼭,X,X,O,X,강원특별자치도 평창군 평창읍 바위공원길 111,A02,A0206,A02060300
526,포로수용소유적박물관,"거제도 여행 필수코스 같아요.
볼거리도 있고 생각할 거리도 많은 곳.
지나온 역사를 다시 되새겨보고 온 시간이었어요.
비가오긴했지만 방문객들이 엄청 많네요
거제에 왔다면 한번 즈음 꼭 와바야할 곳. 특히 청소년, 어린이들은 꼭 이곳에 와서 지난 역사를 제대로 각인을 할 필요성이 있다고 생각함. 멸공&피쓰.✌️
10년전에 가보고. 이번에 아이들과 두번째로 와봤는데 볼거리. 즐길거리 많아서 좋았어요 ^^ 해설사분들께서도 설명을 잘해주셔서 공부 잘 했네요 ^^
산책로가 잘 되어있고 볼거리도 많아서 가족들이랑 여행오기 좋은거 같아요
거제 놀러와서 간 포로수용소!
역사에 대해서 더 깊이 알 수 있었던 경험인 것 같아요

친구들이랑 여행중 들렸어요.15년전쯤에 왔다가 다시 왔는데 깔끔하게 정리가 잘되어 있어요.사람도 별로 없고 좋았어요
아이들 교육상 좋을 것 같아요! 유익했어요~
거제 포로수용소유적공원!!
3.1절 다음날 갔지만 느낌이 남 달랐음.
거제에 가면 한번정도 방문하면 좋을듯...
짚라인도 있어요^^
포로수용소 거제도에 다녀오다.ㅎㅎ
진짜 옛날보다.많이 변햇다는...게 신기하다..ㅎㅎ
우와.ㅎㅎ
초등학교때 방문한 곳을 
다시 한번 가봄

감회가 새롭다.

오르막이 힘들었던 그 시절 지금은 잘 어랜지 되어잇어 동선이 편리하다.

주차 3시간 2천원",곳 한번 생각 방문 볼거리 거제도 꼭 포로수용소 각인 함 역사 다시 것 온 아이 여행 사람 경험 교육 친구 거제 포로수용소 여행 볼거리 놀러와 가족 거 공부 서도 사분,X,X,X,O,경상남도 거제시 계룡로 61,A02,A0206,A02060100
527,표충사호국박물관,"표충사 내에 있는 카페는 대추차가 시그니처 메뉴입
니다. 경내를 돌아 보고 쉬면서 차를 즐길 수 있는 곳
으로 다양한 기념품들도 판매하고 있어 같이 ...
밀양 여행중에 방문하게된 사찰인데 시간이 늦어 어
쩌나 하며 갔는데... 조용하니 넘 좋네요. 다음에 다시 
꼭 와야겠어요~~
절안이 넓직해서 뻥 뚫린 느낌이라좋아요
입구에 기념품이랑 차 파는곳있는데 대추차 걸쭉하니 넘 맛있네요^^
부모님과 방문해서 기념품 몇 가지 샀는데..
커피도 맛있고 기념품도 알차고 좋아요.
깊은 산에 둘러싸여서 공기도좋고 산세도 수려하니 
좋습니다 홍매화도 이쁘게 피어있네요 조용한가운데 
사색을 즐기기좋습니다
띠별.년도별 악세사리 귀한게 많아요
뻥뚤린 뷰가 너무 좋은 절
표충사가서 산책하고 염주사러^^
하나하나 다 이쁘고 그림들두 좋아여  ㅎㅎ
",표충사 내 카페 입 메뉴 처 대추차 절 여행 보고 하나 표충사 절 홍 매화 가운데 수려 산 뷰 기도 기념품 차 방문 곳 대추차 뻥 꼭 커피 안이 느낌,O,X,O,O,경상남도 밀양시 단장면 표충로 1338,A02,A0206,A02060100
528,풀짚공예박물관,"한국전통 공예를 체험할수 있는 소중한곳.
아이들 빗자루  만들기체험  즐거워하고 좋네요.
관장님과 학예사님도 너무 친절하세요^^

좋아요
공간은 다른 박물관과 다르게, 협소하지만 주관하시는분께서 설명을 너무 잘 해주시며, 친절하다. 이런 곳이 조금 더 규모가 커져 더욱 더 많은 사람들이 방문하는 장소가 되었으면 좋겠습니다.
풀짚공예박물관 좋습니다. 풀짚공예 체험 만들기도 있고 아기자기한 소품이 많습니다. 즐겁게 관람하고 왔습니다. 강추입니다. 
아담하고 색다른 공간
박물관이라하기너무작고볼게없어요 
성인 삼천원도 너무 비싼거같아요",공예 체험 풀짚 만들기 한국 소품 전통 곳 박물관 관람 더 곳 박물관 규모 조금 사람 더욱 방문 장소 볼 박물관 공간 주관 관장 학예사 협소하 해주시 분 다른 설명,X,X,X,X,경기도 광주시 오포읍 문형산길 76,A02,A0206,A02060100
529,프라움악기박물관,"다양한 악기를 볼 수 있게 잘 전시되어있고
2층에는 수요일마다 연주도 있다고 하네요~~
주말에 갔는데 연주영상 틀어주셔서 잠시 감상도 하고 왔어요ㅎㅎ
볼거리도 많고 설명도 잘해주심
생각보다 많이 좁네요^ㅡ^
근처에서 밥먹고 아이랑 관람했어요 규모는 작아서 좀 아쉬웠지만 피아노도 쳐볼 수 있고 좋았어요
아이랑 함께 갔는데 엘레베이터도 있고 직접 만져볼 수 있는 악기가 많아서 좋습니다
우연히 아이와 함께.....
조용히 둘러보고 피아노도쳐보고
체험활동도 해보고싶다네요....^^
아이들 데리고 가면 너무 좋을 것 같아요 평일에 오니 여유롭게 볼 수 있고 좋네요
현악기를 좋아하는 아들에게 아주 좋은전시였습니다 당일 웨딩일정때문에 관람하기 조금 뻘쯈한것 빼고는 다 좋았어요 ㅎㅎ 담엔 음악회 가보고 싶어요!
뷰도 좋고 전시도 음악도 좋았어요!
악기박물관 잘 보고왔습니다 
 악기연주도 해보고 지휘도하고
즐거운시간이었습니다",수 볼 아이 전시 연주 관람 피아노 악기 영상 층 음악 뷰 전시 연주 악기 아이 볼 수 휘도 박물관 악기 시간 박물관 휘도 연주 음악 뷰 전시 아이 볼,X,X,X,O,경기도 남양주시 와부읍 경강로 756,A02,A0206,A02060100
530,플랫폼엘컨템포러리아트센터,"전시 좋아요:)
가끔 전시하면 보러가는데 요번에 T멤버쉽 때문에 공짜로 보고 왔어요. 근데 제돈 주고 봤으면 요번 전시는 조금 아까웠을듯 싶어요. 한층에 한작품정도 있는 것처럼 생각보다 전시 양이 풍족하지 못한 느낌이 들더군요. 오감을 만족하는 느낌이라지만 글쎄요 그러기에는 조금 애매했습니다.
이쁜 아이템들이 많아요~
가지마세요 돈 아까워요, 무료...라도 난 시간이 아까웠다 못보고 체험도 못해 제한이 많았어요
전시장은 잘되어있으나 동선이 복잡합니다.
카페가 더 조용하면 방해가 안될 것 같아요
오랜만에 미술관 좋아용~~
좋습니다 
즐겨찾는곳
굿
전시 재밌어요",조금 느낌 오감 글쎄요 전시 번 돈 것 생각 한층 것 전시 미술관 만 곳 더 방해 카페 굿 조금 전시 번 돈 가끔 멤버 때문 공짜 보고 양 못,X,X,X,X,서울특별시 강남구 언주로133길 11,A02,A0206,A02060500
531,피규어뮤지엄W,"진짜 알차게 돌아봤어요!
큰 기대는 하지않고 5층까지 있어서 생각보다 잘되있구나 생각하고 위로 올라갔는데 퀄리티 무슨일이죠?! 남편이랑 함께 구경하면서 진짜 이렇게 즐거운 시간 보낼줄은 몰랐어요ㅋㅋ
피규어 퀄리티 엄청나고 남편도 저도 탐나는게 많아서 '도대체 얼마일까 진짜 비싸겠지..' 하면서 너무 궁금해지더라구요..ㅎㅎㅎ
눈이 즐거운시간 보내고갑니다!
우선 피규어 많은 곳은 
예전에 카페겸 피규어 매장인 곳 한번 들르고
그 이후로 처음인데요.

층수도 지하2층, 1층~5층까지 많았고
그 안에 피규어도, 구성도 다양했습니다.

피규어 찐팬은 아니라 그냥 훑어보고 지나가긴 했지만
피규어 좋아하는 사람들, 어릴적 만화를 재미있게 보신 분들에겐 훨씬 좋은 방문일 거 같네요.

예전에 카페겸 피규어 전시장인 곳을 가봤기에
여기엔 따로 휴게공간과 커피를 못마시는 아쉬움도 있긴 했지만
피규어 전용 관람이 주 목적이고
그에 맞게끔 여러 피규어들이 많이 있었기에
좋은 관람이었다고 생각됩니다~

그리고 그 비싼 땅값에 건물짓고 피규어 갯수를 따져보면
입장권이 비싸다고 생각되지도 않네요~
아이들이랑 여행온김에 들렀는데 생각보다 재밌었어요확실히 애들아는 캐릭터있는층은  신나하네요 ㅎ 한번쯤 갈만해요
아이와 갔었는데 아이가 좋아하는 드래곤볼, 원피스, 마블 등 다양한 피규어가 있어 아이가 많이 좋아했습니다. 어른들을 위한 추억의 만화 속 캐릭터도 있습니다!! 강추!!
아들들들이 오늘 갔는데...엄청 좋아하네요~역시 남아들이 좋아할만할 것들 잔뜩이요~1층에서 한개씩 가지고 나와서 플렉스... 좋았습니다 ㅋㅋㅋ
어린아이들 보다는 30대 이상부터 좋아할만한곳. 진짜 피규어가 잔뜩 있어요~~ 서울 놀러온김에 겸사겸사 구경하기 좋았습니다. 
.가족모두즐거운시간이었습니다.
꽤 잘 전시 되어있긴한데 공간이 더 넓었다면 좋았을것 같아요
안내 잘해주시고 고품질 한정판 피규어 많이 봤네요
서울의 첫 피규어 뮤지엄 W 있어서 가봤더니 넘 행복했었어요. 👍👍👍👍👍👍",층 피 규어 만화 잔뜩 수도 지하 구성 안 어른 진짜 시간 남편 구경 퀄리티 생각 피 규어 서울 얼마 규어 피 아이 생각 그 곳 관람 한번 겸 카페,X,X,X,X,서울특별시 강남구 선릉로158길 3,A02,A0206,A02060100
532,하남역사박물관,"없어요
좋습니다.
좋아요 
굿
좋네요 
좋아요 
굿
박물관
좋아요",박물관 굿 박물관 굿 굿 박물관,X,X,X,X,경기도 하남시 덕풍동로 30,A02,A0206,A02060100
533,하의도 야외 조각미술관,"굿
굿
",굿 굿 굿,X,X,X,X,전라남도 신안군 하의면 웅곡리,A02,A0206,A02060500
534,하이커 그라운드,🃏,,X,X,X,X,서울특별시 중구 청계천로 40 한국관광공사 서울센터,A02,A0206,A02060400
535,학산숲속시집도서관,"필사할 수 있는 공간도 있고 3층으로 이루어져있어서 좋았어요
전주 도서관 여행 #산책하는백구 
책의 도시 전주! 도서관에 진심인 도시네요. 
학산과 작은 호수가 있는 숲속, 오두막 같은 도서관입니다. 시집만 있는 특화 도서관으로 앉아있기만 해도 휴식이 되는 공간이에요. 주차는 근처 기도원(무료) 20대 가능해요. ",도서관 전주 도시 공간 수 필사 층 여행 책 진심 도서관 공간 진심 도시 무료 주차 근처 기도 전주 책 도서관 시집 휴식 해도 특화 오두막 호수 학산 숲속 기도,O,X,X,O,전북특별자치도 전주시 완산구 평화5길 36-58 (평화동2가),A02,A0206,A02060900
536,한과문화박물관 한가원,"좋아요 
좋아요 
#구매상품 품질 및 구성 👍
#유과체험👍:아이들과 유과만들기 체험도 유익했고, 무엇보다 사립 박물관임에도 다양한 전시와 평소 아이들이 간식으로 즐겨찾던 마카롱등 국내 전통 디저트는 정작 명절때나,제사때만 찾게되었기에 아이들과 체험 후 여러 생각을 할 수 있던 기회였습니다^^
약과 완전 새롭고 맛있습니다. 박물관도 설명이 잘 되어있고 어린이들 프로그램이 훌륭해요.
구경하기 좋아요
근처갔을때 둘러보기 좋아요.
친절하세요
다식강정 약과 타래과
맛있어요  체험도짱
좋아요
비싸고 품질 좋아요.",강정 타래 짱 다식 약과 품질 설명 프로그램 어린이 박물관 구경 근처 둘러보기 때 아이 체험 박물관 품질 약과 사립 아이 때 체험 박물관 약과 품질 기회 간식 전통 후,X,X,X,X,경기도 포천시 영북면 산정호수로322번길 26-9,A02,A0206,A02060100
537,한국가사문학관,"아주나이스
조용하고  산책하기  좋습니다
고려말에서 조선으로 이어지는 가사문학에 대한 이해를 돕는 좋은 교육의 기회였습니다.
굿 가을에 더 이쁘네요
서예의 진가를 볼수있어요
내가 한국 문학 중 가사에 관심이 많다면 추천!
.
역사를 볼수 있어요
저렴하고 볼거리있고 나들이가기 좋아요
굿",굿 가기 나들이 볼거리 역사 아주 나이스 이해 조선 교육 굿 내 문학 진가 관심 중 더 추천 서예 한국 가사문학 산책 고려말 기회 교육 조선 대한 이해 나이스 아주,O,X,X,X,전라남도 담양군 가사문학면 가사문학로 877,A02,A0206,A02060300
538,한국교원대학교 교육박물관,"
재밌어요
커피가 맛있어용
여기좋아요
굿
좋아유
굿",여기 커피 아유 굿 커피 아유 여기 굿 굿 아유 여기 커피,X,X,X,X,충청북도 청주시 흥덕구 강내면 태성탑연로 250,A02,A0206,A02060100
539,한국궁중꽃박물관,"예쁘고 아름다운 멋진 작품 관람 잘하고 갑니다 🌺🌸
고즈넉한 분위기 속에 힐링 되었어요
입장료가 있지만 궁중채화 작품설명도 해주시고
카페에서 맛있는 다과와 음료도 먹을 수 있어 좋았습니다
유익한 시간이었어요 가족 나들이로 추천합니다 🥰

예약 후 방문해서 시간에 맞게 해설자분께서 자세하게 설명해주셔서 유익한 시간을 보냈음. 그냥 보는것보다 역사적 사실을 바탕으로 한 설명이라 듣고나면 정원쪽에 심어진 나무들도 다시 보이고 그랬음 지금 입장권 50%할인중이라 좋은 가격으로 볼 수 있었고 가벼운 음료도 포함이라서 전시관람 후 이야기도 나누고 쉬다 갈 수 있어 좋았음
주차공간도넉넉하고 한옥과 정원이 너무예쁘고 관리가잘된곳입니다 청소하시는이모님도
실시간으로 부지런히 청소하고계시고 인사도깍듯하게해주시고너무친절하셨어요^^

전시된건 소량이지만 저 궁중꽃이 황수로박사님이
고증을바탕으로 한땀한땀 직접 만드셔서 복원한거라네요
궁중에서 저렇게 화려한꽃을 사용했다는게 신기하더라고요 현재와견주어보아도꿀리지않을작품입니다
우리나라에딱하나밖에없는...궁중꽃박물관

다 둘러보고나면 커피or차가 무료제공됩니다
데이트하기너무좋았어요~!
입장권에 주차와 차까지제공되니 가성비최고네요

이건 지극히 개인적인건데
까페랑 기념품샵에 계시는 분은 불친절하셨어요
글고곳곳에 불상과 석탑 등 너무 불교적인 색채가 강한곳이었고 어찌보면 무당집이나 절 같은느낌도 들더라고요 
여기방문하실분들은 참고하시면 좋겠습니다^^
선조들의 손재주가 우와 너무나 황홀합니다 
생각보다 너무 유익했어요~부모님모시고 아이와함께갔는데 김현민연구원님의 자세하고 친절한 도슨트로 궁중꽃과 문화에대해 조금이나 알게된시간들이었어요~5천원에 전시해설, 맛있는 무료차에 무료주차까지 완전 설연휴 최고였어요 참 직원분들도 모두 너무 친절하셨음
우연히 알게 된 곳인데 기대이상으로 좋았어요 따뜻한 차한잔까지 알차게 즐기고 왔네요
조선시대 궁궐 잔치 때 사용했던 물건들을 설명과 함께 보니 유익한 시간이었습니다. 그리고 채화(비단꽃)라는 새로운 장식품을 알게 되었고 선조의 지혜를 엿볼 수 있어 좋은 시간이었습니다.
평소 박물관에 자주 다는데 일반적인 박물관과 다른 느낌이네요.
설명도 잘해주고 넘나 좋네요❤️
전시작품이 생각보다 많지는 않았지만 우리나라 전통궁중채화란게 뭔지 잘 알게 되었고 잘 꾸며진 정원 한바퀴 도는것만도 5천원 입장권이 아깝지 않습니다 커피나 과일청차도 무료로 마실 수 있거든요
눈에 잘 담고 왔습니다
전시가 멋지고 해설사님이 설명도 아주 잘해주십니다",설명 궁중채화 알 수 해설 작품 생각 커피 우리나라 입장권 시간 꽃 궁 수 설명 전시 박물관 분 작품 무료 무료 차 알 설명 주차 곳 전시 생각 입장권 수,X,X,O,X,경상남도 양산시 매곡외산로 232,A02,A0206,A02060100
540,한국근현대사박물관,"헤이리 많이 와봤지만  여기는 처음이네요~~^^  너무 재밌고 유익한 시간이었어요....^^ 6시마감이었는데  5시쯤 입장해서 급하게 돌았어요~~^^;;  담엔  일찍 가서 다시 돌아보기로~~^^ 부모님들은 옛추억에 젖어드시는거 같았어요~~^^
진짜 돈 하나도 안아깝고 옛 어렸을때 기록이 새록새록 
할머니집 갔을때 봤던 물건들이 있어 반갑고 아이들도 재미있고 관람할 수 있어요. 공간 하나하나 알차게 만든 공간입니다  파주여행 필수 코스 강추! 
처음 방문했는데 옛날 분위기가 잘 느껴져서
색다르고 너무 좋았어요!
부모님도 좋아하시네요ㅎㅎ
그치만 생각보다 내부가 넓진 않아서 사람들이 많으면
이동하기 불편할것 같았어요ㅠ
그래도 좋은 경험 하고 가요~👍
중학생도 재미있게 보고 구경하고 유익한 시간이였어요~사진도 은근 잘 나오네요~정말 이 모든것들을 어떻게 수집했을까하는 신기한 생각이 들었어요~~
고등학생까지가 소인5,000원이고 관람은  마지막 입장은 5시까지. 대략 소요시간은 40분~1시간 정도로 생각하면되요~~
작아보이지만 안에 들어가면 이것저것 볼 것이 많아요.
배경이 60년대라 생소하지만 아이들에게도 한번 쯤 보여주기 좋을 듯 해요. 전시물이 꽉꽉 차 있어요.
오늘 관람으로 박카스가 63년생이란 걸 알았네요.
파주 아이와 가볼만한곳 헤이리예술마을 안에 위치한 한국근현대사박물관 입장료 아깝지 않아요
옛추억과 그때 그 시절을 연상할 수 있는 물건들이 많아 아이는 물론 부모님과 함께 다시 오고 싶은 헤이리박물관입니다
https://m.blog.naver.com/navywind07/223345307384
명절이라 부모님이랑 어디 바람이라도 쐬러 갈까 해서 찾아가 봤는데 생각보다 너무 재미 있었어요!
부모님도 좋아하셨구요~ 사람이 조금 많았는데 평일에 방문하면 훨씬 여유롭게 볼 수 있을 것 같아요.
가격도 합리적이라고 생각합니다!
길이 좁은데 다음 관람객이 계속 들어오다보니  천천히보기 힘들었지만 입장료가 저렴하게 느껴질만큼 구경거리가 많았습니다! 아이들과 혹은 부모님과 방문하기 좋습니다!
아이와 함께 가보기 좋습니다 
근현대사 옛모습을 디테일하게 잘 꾸며져 있으며, 
다양한 볼거리가 많아요 👍

 예술마을 처음 오고 나서 카페에 들지자마자 들어온 한국근현대사박물관. 사진을 좀 많이 찍으면서 1시간 20분 정도가 걸렸다. 정말 잘 구현된 전시다! 총 3층이고 2층 끝? 3층 끝 정도에 옛날 교복을 입고 사진 촬영도 가능하다.",아이 부모님 하나 수 박물관 공간 파주 헤 다시 추억 옛날 끝 전시 층 방문 정도 사진 입장료 길이 보기 것 생각 시간 근현대사 정말 사진 정도 층 사람 볼,X,X,X,O,경기도 파주시 탄현면 헤이리마을길 59-85,A02,A0206,A02060100
541,한국다완박물관,"굿
안내해주시는 분과 가르쳐주시는 선생님 모두 유쾌하시고 친절하셔서
친구들이랑 정말 편한게 좋은시간 보내고왔습니다^^

당시 만들었던 찻사발 기대되요^^

번창하세요~~
너무나 만족스러웠어요 찻잔에 대해 설명도 해주시고 잔에 그림도 그리는데 내 스타일대로 그리고 싶은걸 그려 너무 좋았으며 박물관 설명도 재미있었고 마지막에 차도 마셨는데 너무 맛있었고 즐거웠어요 문경 놀러가는 사람들에게 강력추천입니다 다음번에는 가서 다른 찻잔을 해보고 싶네요 다음번에도 또 방문하겠습니다
굿
좋아요",찻잔 다음 번 굿 설명 당시 마지막 안내 강력 분과 번 설명 다음 굿 찻잔 모두 차도 방문 요 찻 설명 굿 번 찻잔 다음 잔 시간 박물관 선생님 차도,X,X,X,X,경상북도 문경시 문경읍 온천5길 2-1,A02,A0206,A02060100
