,name,review,words,힐링,혼자,자연,액티비티,addr1,cat1,cat2,cat3
10,가곡유황온천&스파,"25일아침에 눈이 내려 더 없이 좋았어요~~  남부지방에 살고 있어서 겨울에 눈 볼일이 잘 없거든요...  합리적인 가격으로 숙박하고 눈도 실컷 볼 수  있어서 좋았어요. 
아래에 두명 위쪽에 두명자면 4인가족이 자도 넉넉하고 식기류도 4인 기준이었어요. 관리가 잘 되어 있어 시설이 깔끔해서 기분 좋은 여행이었어요^^
산골마을에 있는 온천으로 뷰가 끝내줍니다. 
엄청 조용하고 앞 냇가 물소리 밖에 안들려요. 

옆 캠핑장에서 숙박하면 20%할인권 주고요
온천물이 너무 부드럽고 
동네가 깨끗해서 힐링하기 좋아요.

한번쯤은 멍 때리면서 사람많지 않은 곳에서
쉬기 좋은곳입니다 :)
경치가 좋고 조용한 편입니다~ 
화장실 천장이 좀 낮아서 키 큰 분들은 불편할 것 같아요. 
내부에 전자레인지 인덕션 커피포트 있어서 좋구요
주변에 편의점 하나 있어요. 
온천도 이용했는데 깨끗하고 좋았습니다~
온천이랑 카라반 이용했습니다^^
물 따뜻해서 좋았고
카라반 깨끗해서 좋았어요~!!
즐거운 주말 보냈습니다~!
온천, 스파 너무 만족하고 아이가 너무 즐겁게 잘 놀고 좋아하네요. 원래 하루만 하려는 스파는 이틀 연속으로 하게 되었고 숙소 또한 너무 따뜻하게 잘 쉬다 왔어요 바닥도 뜨듯하고 냉,난방기도 있어 공기도 따뜻하게 잘 보내다 옵니다. 다음에는 부모님 모시고 올 예정입니다ㅎ
방학 끝나기 전 마지막 겨울을 즐기러 갔어요
어쩌다 알게 된 삼척 온천인데 검색해보니 캠핑장이 있어거 혹시나 예약이 가능할까 싶었는데 금요일이라 가능했어요^^ 
전날 강원도에 갑자기 예정에 없던 눈이 많이 내려 가기 전에 교통 때문에 좀 걱정했는데 다행히 제설이 잘되어 있어서 잘 도착했었고 도착해서 보이는 풍경이 정말 말을 못할 정도로 아름다웠습니다 캠핑카 안에는 바닥 난방을 하고 냉난방기가 있는데 너무 건조해질거 같아 냉난방기는 사용을 안했구요 따로 전기장판 가지고 가서 침대에 깔고 썼어요 아무래도 카라반은 공기가 많이 차갑네요^^;;; 캠핑장 바로 뒤에 cu편의점조 큰게 있어서 좋았습니다. 다음에 또 오려구요 
가곡캠핑장 이용시 20프로 할인도 해주시고
무엇보다 가격이 합리적입니다
또한 일하시는 분이 너무 친절하시고 좋았어요
바로앞이 물놀이 할수있는 깨끗한 냇가가 있어 여름에 다시 와도 좋을듯 합니다~^^
카라반 2박하고 2박 3일 동안 스파에 갔어요.
숙박하면 20% 할인되서 4인 가족 45,000원에 이용하니 가격도 합리적이라 좋았고요.
평일이라 사람이 없어서 전세 낸 것처럼 놀았어요.
카라반도 넓고 깔끔해요~ 아이들이 무척 좋아했어요.
유황 온천물이 좋음~ 
온천물이 너무 좋았어요^^ 물놀이 잼나게하고 피부미인되서 나왔네요^^  가격도 부담없어 너무 좋네요^^
근데 스파(물놀이장)이용시 아쿠아슈즈 쳉겨가세요^^  조금 미끄러워요 ㅋ",인 냉 캠핑장 도착 예정 방기 전 가족 카라반 편의점 온천 이용 스파 가격 카라반 물이 물놀이 눈 할인 숙박 곳 아이 사람 것 분 온천 좀 편입 키 천장,O,X,O,X,강원특별자치도 삼척시 가곡면 탕곡리,A02,A0202,A02020300
11,가막들공원,,,X,X,X,X,경기도 의왕시 양지편로 41-2,A02,A0202,A02020700
12,가야산역사신화테마관,"해인사 가는길에 네비를 잘못보고 길을 돌아가다 발견 하게되서 들리게된 가야산역사신화테마관..
가야산의 산신 정경모주에 대한 설명으로 꾸며진 테마관으로, 가야산 산신 정경모주가 천신 이비가지와 혼례해 두 아들을 출산,  천신의 자손인 첫째 아들인 뇌질주일은 대가야의 시조인 이진아시왕이 되었고, 둘째 아들인 뇌질청예는 김해로 내려가 금관가야 시조인 김수로왕이 되었다는 설명인데, 정경모주에 대한것 외에는 볼거리가 별로 없다는 느낌으로 꾸며놓은 가야산역사신화테마관이었다..
테마관 관람후 2층 출구로 나가면 역사신화공원과 연결되는 가야산무장애나눔길이 있는데 교통약자층이 편리하고 안심하게 숲을 이용하며 휴식하고 산책할 수 있는 산책로가 있다..
가야산 역사 신화에 대해 배웠네요
직원분들 모두 친절하시고 좋아요",가야산 테마 관 정경 아들 층 신화 역사 설명 천신 가야산 테마 관 역사 신화 아들 정경 시조 모주 산신 가야산 역사 관 정경 테마 아들 신화 모주 길 산신,X,X,X,X,경상북도 성주군 수륜면 가야산식물원길 21,A02,A0202,A02020700
13,가오실공원,굿,굿 굿 굿,X,X,X,X,경상북도 예천군 개포면 가곡리,A02,A0202,A02020700
14,가포해안변공원,"공원에 예쁜 고양이들이 정말 많아요!!!!!! 고양이 집들도 많이 설치되어있고 사람들한테 밥도 많이 받고 잘 자라고 있는 것 같아요 고양이좋아하시는분들 꼭 가보세요!!!!! 제가찍은 하품고양이랑 오드아이고양이예요 🩷😻
굿
👍",고양이 꼭 집 사람 분 밥 것 설치 정말 공원 고양이 하품 굿 오드아이 제 정말 공원 것 밥 설치 공원 정말 고양이 제 오드아이 굿 하품 설치 집 사람,X,X,X,X,경상남도 창원시 마산합포구 드림베이대로 361,A02,A0202,A02020700
15,강동 해수온천,"오래된 해수온천이라 시설은 노후화
그래서 나이드신 분들이 더많은곳
허라아파 몸 담그러오신 할머니들 화나셨네요
뜨거운물은 발도 담그기힘들고 온탕은 미지근해서 땀도 안날정도고 냉탕은 정신이 번쩍들고 도대체 들어갈곳이 없다고 만원이나 내고 일부러왔는데 이게뭐냐고 
공기도 답답 숨도 쉬기 힘들고ㅠㅠ 
오랜만에 왔는데 실망만 가득하고갑니다
웃긴게 탕마다 냉수온수나오는곳이 없어요ㅠㅠ 온도조절이 안되서 냉탕물을 바께쓰?로  퍼나르시네요

에효 아까운 제 주말시간ㅠㅠ
엄마랑 갔는데 최고 해수탕 최고 ❤️갔다오면 컨디션 좋아져용 
조아요 다음에 또 방문 할게요
시설이 나빠요
오래된 목욕탕입니다
너무 오래되서 시설은 노후합니다
해수탕이 좋아서 찾는 곳입니다
온수이 엄청뜨겁고 냉수는 엄청 차갑고
정신이 번쩍들죠

해수탕 좋아요 노폐물 다 나와요 !!!
해수물이있어서 땀띠나 몸이가려울때가서 탕에담궜다가나오면 좋아서 자주찾게되는것같아요
편안하게 물에서 쉬기 좋음
주말의 행복
해수가 정말 좋아요
좋아요",곳 해수탕 시설 탕 최고 냉수 번쩍 주말 해수 물 해수 몸 물 주말 땀띠 자주 때 행복 정말 탕 곳 시설 해수탕 탕 정신 최고 냉수 번쩍 냉탕물 온천,X,X,O,X,울산광역시 북구 동해안로 1418,A02,A0202,A02020300
16,강릉 남산공원,"강릉 벚꽃야경이 가장 아름다운 곳을 뽑으라면 남산공원을 뽑을 수 있을만큼 은하수가 펼쳐진듯한 환상적인 분위기! 아이와 함께라도 좋고 연인, 가족 누구와도 좋은 그곳! 벚꽃이 떨어지기 전에 꼭 가봐야할 장소로 추천합니다
벚꽃 명소입니다. 풍경이 정말 좋아요  강아지를 데려오시는 분들도 많고요, 가족단위로 오시는 분들도 많아요. 가운데에 너른 잔디밭이 있어서 뛰어놀 공간도 있어요.
주차는 정말 힘듭니다. 좀 멀찍히 세우시고 산책겸 걸어오시는거 추천드려요.
주변에 맛집도 많습니다.
강릉 벚꽃명소 남산공원 4/9일 기준 
이미 많이 펴서 떨어지고 있네요
돗자리 필수 있는 공원과 산에서 보는 강릉도심은
또다른 매력이 있습니다.
주차장이 작아서 살짝 불편하나 아래 주차하고
걸어 올라올만 합니다
올해는 강릉 벚꽃이 조금 늦었지만 남산공원은 만개 그 잡채! :-) 벚꽃 나무 천국이라 완전 예뻐요~ 대신 여행객도 강릉주민분들도 많으니까 한적한 인생샷을 건지려면 일찍 방문하는걸 추천 🌸
🌸2024.4.8(월요일) 기준 강릉남산공원 벚꽃현황입니다🌸

공원답게 주차장, 화장실 잘 마련되어있고 많은 사람들이 방문하는 것 치고 깨끗하게 관리되고 있었어요! 

벚꽃도보고 피크닉도하고 산책도 하기에 너무 좋은 곳이였습니다 (=‘▼‘=)
벚꽃이 공원 전체를 덮고 있어요 사람 없을때가면 인생샷 찍을수 있어요
남산공원이 벚꽃뷰 맛집으로 유명한데, 다른 계절에 가도 넓고 아이와 부모님이랑 와도 좋아요. 반려견 산책하기에도 좋고 주차장도 좋고 화장실도 잘 갖춰져 있어서 좋아요.
뷰 좋고 산책하기 좋아요~",벚꽃 산책 공원 뷰 맛집 곳 아이 사람 남산 도하 분 가족 정말 산책 오시 위로 풍경 강아지 연인 누구 벚꽃 강릉 공원 남산 추천 주차장 명소 기준 방문 주차,O,X,X,X,강원특별자치도 강릉시 노암동,A02,A0202,A02020700
17,강릉 안목해맞이공원,"
진짜 너무 맛있게 먹었습니다! 
분위기도 젛고 모든 음식이 정갈했습니다!
대접받는 분위기에 음식, 세팅 모든것의 조합이 최고였습니다! 
강원도 강릉,  강문해변 송정해변 안목해변까지 쭉 걸어서 동해바다구경, 커피거리구경 너무 좋아요💙
아쉬운점이 많았어요 ㅠ
간장은 그냥 진간장그대로 쓰시는거 같고
단새우가 무척 비리더라구요ㅠㅠ
장어는 간이 좀 쎈편에다가 잔가시가 많아 먹기 힘들었습니다. 그래도 잘먹었습니다~!
안목커피거리
역시 바다뷰는 강릉~~~
오픈런해서 갔음. 웨이팅해서 먹으러 가기에는 조금은 아쉬운  맛임. 음식은 깔끔하고 젊은 층이 좋아할듯
경치가 멋져요
산책로도 잘되어있구 깨끗합니다
우나기동
오늘동 주문했습니다
장어덮밥은 가격만큼 들어가 있는 장어양도 많았지만 초밥간이 제건 너무 짜고 오늘동 간은 너무 시더라구요 
밥에 신경 많이 안 쓰시는 분이면 가시는 거 추천합니다

그리고 이거랑은 별개로 주방에서 직원분들이 죽여버린다라는 말이든 욕설이 들리던데 썩 불쾌했습니다


좀 일찍가서 주변 둘러보고 재미있었네요.
회가 정말 신선한거 같더라고요.
얼마나 부드럽던지~~~^^",해변 구경 간장 분위기 음식 좀 간이 편 송정 강원도 거리 커피 강릉 바다 안목 뷰 역시 런 오픈 회 장어 오늘 밥 거 음식 좀 추천 건 시 신경,O,X,O,X,강원특별자치도 강릉시 견소동,A02,A0202,A02020700
18,강변스파랜드,"깔끔해요
가격은 비싸요
주차 편하고 찜질방 좋은데 밤에 코고는분들이 넘나 많음 ,, 식당 운영을 안해서 매점하나 있는데 종류가 너무 없고 비쌈
조아요.
시설이 커서 이용하기 좋았습니다
불한증막 겁나 뜨거워용 뜨거워서 느므 좋음!!
강동 근처에선 제일 괜찮은 찜질방인듯
오늘은 진심 불한증막 개 뜨거웠어요 ㅠㅜ
발 화상 입는 줄 ㅠ 그치만 전 미지근한 온도의 불한증막 싫어해서 이게 더 좋았던 거 같기도 하고..? 
암튼 여기 불한증막은 화끈합니당,,

오늘은 여기서 처음으로 밥을 먹어봤는데 미역국이랑 육개장 시켜봤습니당
미역국이 육개장보다 더 맛있었습니당! 생각보다 다 먹을만했어요.
암튼 강동구에서는 가장 깔끔한 찜질방인 것 같아요.
청소하시는 분이 없나봐요
화장실 칸칸이 들어갈 엄두가 안 날 정도로
엉망이고 세면대 때가 언제부터 껴있는지
비누 받침대도 찐득이가 껴서 비누를 만질수가없어요ㅠ
바닥도 머리카락 천지
불가마 막 하나 보고 가고있지만
너무 하네요

좋아요!! 사람도 별로 없고 찜질 제대로 했습니당
굿
굿",비누 하나 분 천지 막 마 불가 정도 바닥 언제 습 육개장 여기 미역국 한증막 불 밥 처음 밤 가격 불 한증막 찜질방 굿 오늘 더 듯 전 줄 진심,X,X,X,X,서울특별시 광진구 구의강변로 45,A02,A0202,A02020400
19,강화해수랜드,"역시 사우나 최고
좋아요 
오랜만에 친구들이랑 같이 밤새 놀러 갔는데 바닥이 추워서 한잠도 못잤습니다. 좋은 기회를 힘들게 보내서 다시는 안가려구요 비추입니다
좋아요 
매주가는거같아요
여탕 씻는곳 자리가 항상 가득있어서 그게 좀 불편한거빼곤 좋아요 여탕 자리가 좀 더 많았으면 좋겠네요
좋아요 
노후됐지만 해수와 수온, 수질 마음에 들어요.
다만, 네이버 홈에 명시된 가격표 수정해 주세요.
현재는 대인 경우 입욕비 9000원, 찜질방 입실복 1000원, 총 1만원입니다.
ㅎㅎ
땀잘나고 좋아요
시설이 깔끔해요.",총 입실 복 입욕 비 경우 찜질방 대인 현재 땀 가격표 홈 수정 다만 명시 네이버 시설 땀 친구 최고 자리 좀 여탕 해수 곳 마음 더 노후 기회 수질,X,X,O,X,인천광역시 강화군 길상면 해안남로 13-12,A02,A0202,A02020300
20,개경포기념공원,"
좋아요",,X,X,X,X,경상북도 고령군 개진면 개경포로 681,A02,A0202,A02020700
21,개봉 유수지,"운동겸 산책하기 너무 좋아요
괜찮네요
굿",겸 굿 산책 운동 운동 겸 산책 굿 굿 산책 운동 겸,O,X,X,O,서울특별시 구로구 개봉동,A02,A0202,A02020700
22,거제도해수보양온천,"지심도 공곶이 여행하러 오면서
첨 와본곳인데 크고 수질 좋어네요
목욕비용에 수영장도  사용 가능하다 하니
담엔 수영복 가져와야것어요
이번 휴일에는 어디 멀리 가지 않고 가까운 거제도해수보양온천을 찾았다. 고대박도 수영모임의 일원으로 소속되어 있기에 금일(23.11.05) 11월정모에 참석키 위해서다. 

여기는 국민보양온천 제10호 그리고 THE BEST 우수목욕업소이기도 하다.

어린이 수영교실, 라인댄스, SEA SPA GOLF CLUB, 줌바댄스 등등 이놈의 뱃살! 어찌할 것인가! 뱃살을 해결해줄 운동교실이 다양하게 있으니 고민 있는 분들은 신청하면 좋을 듯 하다.

매달 둘째주 금요일 정기휴무인데, 이번달은 11월 10일이 휴장 이다.
가족탕 이용했는데 깨끗하고 수질도 좋아요~~^^
2시간이어서 씻고 머리말리는데 조금 바쁘다는느낌…
30분정도 추가되면 좋을것 같아요~~
이것저것 해보다가 필라테스 한지1년 넘었어요~
사라쌤이 꼼꼼하게 티칭해주시고,
제몸에 균형을 찾을수있게 도와주셔서
매일달고있던 두통이 사라졌어요^^
운동과 치료같이 하는 느낌입니다~~~~!!
시설우 크고 좋은데 수질 관리를 더 자주 해주면 좋겠어요
필라테스 사라선생님의 수업을 듣고 있는데 너무나 만족합니다. 계속 다니고 싶습니다
운동시작 목욕탕이 있어서 좋아요
비비쌤에게  필라테스  배운지  4개월차 
비틀어진 왼쪽 골반이 많이 교정되었슴다
다양한기구로 매주 알차게 수업해
지루할틈이 없슴다
운동을 미루고 계신 분들 강추 드립니다^^
필라테스 수강중인 회원입니다
처음 시작할때 부터 수깅하기 시작하여 지금까지   이어오고 있습니다
그동안 강사님들의 자세한 설명으로 나의 몸에 대해  알게 되었고  더더욱 바른 자세에 대한  신념(?)까지도 가지게 되었습니다
요즘에는 라운드솔드 방지와 코어 강화에 더 신경쓰고  있습니다
저희  사라선생님은  몸의 부분부분을 알기쉽게 설명해주시고  지도도 잘해주셔서 
 힘들지만 잘 따라가고 있습니다
필라테스 수업이 일상생활에 도움이   됩니다 ~^^

찾는데 어렵지는 않았어요.
규모는큰편이에요.
규모가 크다보니 청결 부분이 약하네요.
청결부분만 보완된다면 자주 갈꺼 같아요.
그 점이 제일 아쉬운 부분입니다.",부분 것 사라 몸 청결 댄스 느낌 필라테스 선생님 솔드 온천 목욕 보양 규모 이번 뱃살 교실 수질 업소 우수 필라테스 시작 운동 더 수업 자주 쌤 수질 설명 몸,X,X,X,O,경상남도 거제시 수양로 507,A02,A0202,A02020300
23,거제맹종죽테마공원,"입장료가 있는 줄은 몰랐는데 그래도 나름 좋았습니다 ㅎㅎ 한참 죽순이 돋아날 시기라 죽순구경하는것도 좋았고 작은 전망대에선 바다도 보여서 좋았습니다. 산책한바퀴 하기에 좋아요. 약간 오르막이 있긴하지만 임산부도 갈수있을만큼 그리 힘들진 않습니다.
거제여행갔다가 들렀어요.
안가본 곳이라..
대나무숲길따라 쭈~~욱 걸으며 맑은공기 마시고
곳곳에 포토존에서 사진도 찍었어요.
매점?에서 죽순이 들어간 국수랑 해물파전도 맛있게 먹었어요.
어드밴처코스와 짚라인이 있어서 딸아이랑 친정아버지가 체험하셨어요. 군대때 해보고는 40년넘게만에 해본다며 재미있어하셨답니다.
가족여행으로 추천해요~
날이좋아서 그런가 걷기에좋아요
다 돌아보지는 못햇지만
초록초록 눈이 맑아지는곳
대나무숲을 걸으면서 힐링을 할 수 있었고 산책로도 잘 정비가 되어 있어서 좋았습니다 ❣️

군데군데 포토존도 있어서 사진 찍기도 괜찮습니다.
날씨가 좋아서 더 산책하기 좋은 곳어에요 대나무 숲길을 걸으면 더 건강해지겠죠^^
맹종죽 테마파크 산책하기 좋아요. 
입구 계산 하시는 여성 직원분 엄청 친절하십니다 감사합니다^^ 매점에 파전이랑 국수 먹으러 또 들렀습니다. 국수가 너무 맛있어요 죽순도 쬐끔 들어있어요.
산기슭에  있는 대나무숲이라 경사가 있으니 어르신은 산책시 주의필요하고 노후된 시설로 정비하는 곳이 많네요 따뜻한 날에 가서 대나무가 더 예뻣네요
산책하기 좋고 경치도 좋아요
아이들 체험거리도 있어요

붐비지 않고 조용해서 좋았어요^^
산책로가 넓고 붐비지 않아서 더 좋은거 같아요. 대나무도 빽빽하게 있어서 더 운치가 좋은거 같아요..! 죽녹원 뺨칩니다",곳 초록 존 사진 포토 여행 산책로 날 정비 나무숲 죽순 입장료 한참 보 구경 줄 바다 나름 시기 전망대 산책 더 대나무 국수 거 매점 곳 죽순 체험 산기슭,O,X,O,O,경상남도 거제시 하청면 거제북로 700,A02,A0202,A02020600
24,거진등대해맞이공원,"nice walk path from Geojin to Hwajin.
could be half day tracking.
there are many lookouts for geojinhang harbour, town, sunrise, and coastal road.
also rest places everywhere.
so much relax.",,X,X,X,X,강원특별자치도 고성군 거진읍 거탄진로209번길 19,A02,A0202,A02020700
25,경주시 관광특구,"사장님   친절하시고 서비스 완전 짱~~
도킹보트도 좋았지만  제트스키도 넘 좋았어요.
아이들이 이번 휴가기간중 단연 짱이였답니다..
첫 운전들에 아주 좋았다네요...",제트 서비스 도킹 짱 스키 사장 보트 완전 첫 휴가 완전 보트 운전 휴가 이번 사장 단연 첫 스키 기간 아주 기간 아이 이번 운전 단연 휴가 첫 완전 도킹,O,X,X,X,경상북도 경주시 경감로 614,A02,A0202,A02020200
26,경주월드 어뮤즈먼트,"경주월드 좋아요 근데 대기시간이 길면 그이유를 공지해주시면 좋겠어요 ㅠㅡㅠ
너무 재미짐
드라켄짱",켄 드 짐 재미 공지 이유 시간 경주월드 경주월드 이유 시간 공지 재미 드 짐 켄 공지 켄 시간 짐 재미 이유 드 경주월드,X,X,X,X,경상북도 경주시 보문로 544,A02,A0202,A02020600
27,경천섬(경천섬공원),"상주에서 가볼만한 곳인 경천섬공원~! 올해 설 연휴
에 아내와 장인어른 장모님 모시고 다녀옴 낙동강이 
흐르는 곳이고 넓고 쾌적해서 가족단위, 반려...
낙동강변의 멋진 경천섬, 추천합니다.
거족여행 차 상주에 갔다가 가볼만 한 곳 찾아 경천섬
공원이 있길래 방문했어요~공원 관리 잘 되어 있고 
주차하기도 편했습니다^^공원에 자전거 대여...
아름다운 곳. 걷기 좋아요. 다리로 연결되어서 걸어서
섬으로 갈 수 있고, 섬과 연결된 다리로 강 건너편도 
갈 수 있어요. 강 건너편 학전망대도 가보면 좋...
상주 경천섬 진짜 고즈넉하고 좋아요.자전거 타기도 좋고 전망대 올라가 낙동강 구경하기도 좋아요.가슴이 확 풀려요
경천섬 둘레코스가 여러곳이예요 추석연휴라 주차장 
만차 푸드트럭 음식마저 동 났고 산책하기 좋은코스
이고 코스모스가 아직은 어설프게 폈어요 구석...
규모가 꽤 크고 넓어요~  아이들과 피크닉오기도 좋
은것같구요! 연인과의 데이트도 괜찮을것같아요, 걷
다가 쉴수있는벤치도 곳곳에 잘 비치되어있습...
너무 힐링 잘하고 갑니다. 정말정말 조용해서 산새소
리와 바람소리만 스치네요. 혼자 조용히 회복하셔야 
할 시간을 가지거나 캠핑하러 오기도 너무 멋...
넓어서 산책하기 좋고 여름엔 계절마다 꽃도 다양하
게 피고 관리도 잘되어있고 가족들고 피크닉하기도 
자전거체험하기도 좋고 한옥주막도 있고  너무...
",낙동강 섬 전망대 연휴 코스 기도 곳 건너편 강 둘레 섬 공원 곳 상주 다리 연결 수 차 방문 거족 가족 자전거 관리 산책 피크닉 기도 오기 캠핑 꽃 게,O,X,O,O,경상북도 상주시 중동면 오상리 968-1,A02,A0202,A02020700
28,계산국민체육공원,"4.26~ 27일 계산체육공원에서 걔양산 국악제를 합니다. 
오늘 오전에는 경연대회가 있었으며, 오후 7시부터는 
kbs 국악한마당 촬영이 있다고 합니다. 남상일, 양지은, 김태연, 억스, 악단광칠이 출연한다고합니다. 
27일에는 부스설치에 행사도 있다고합니다. 
초록한 길
쉬며 걸으며
좋습니다.
굿
월정기 주차 매번 신청해서 잘 이용중입니다. 간혹 안될때도 있지만, 주차장도 넓고 지하라서 차가 안더러워져서 좋아요
친절해요 
계양산 방문 차 다녀왔습니다~~~^^
굿굿
굿
굿
굿",주차 신청 정기 매번 월 이용 양산 공원 체육 제 부스 행사 설치 초록 길 쉬 굿 촬영 대회 오전 굿 계양산 차 주차장 지하 간혹 굿굿 때 방문 칠이,X,X,X,X,인천광역시 계양구 주부토로 570,A02,A0202,A02020700
